standard_name,Cg-ORF,Cg-length,avg_ess_score,mean_treated_cpm,Sc-ORF,Sc-name,SGD-essentiality,SGD-description,Cg-to-Sc-relationship,pre-WGD-Ancestor,n_pools,pools_present
GWK60_J05951,CAGL0J06138g,1218,0.5025000000000001,217.04744651683336,YNL165W,NA,NA,Putative protein of unknown function; YNL165W is not an essential gene,1-to-1,Anc_2.089,3,"1,3,4"
GWK60_C03289,CAGL0C03674g,867,0.7475,216.98891446971194,YNR040W,NA,NA,"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",1-to-1,Anc_6.360,3,"1,3,4"
GWK60_M04059,CAGL0M04147g,2925,0.58,216.07864323398076,YNL321W,VNX1,NA,Calcium/H+ antiporter localized to the endoplasmic reticulum membrane; member of the calcium exchanger (CAX) family; potential Cdc28p substrate,1-to-1,Anc_3.019,4,"1,2,3,4"
GWK60_D01331,CAGL0D01232g,990,0.6075,215.94536995013326,YPR079W,MRL1,NA,Membrane protein; has similarity to mammalian mannose-6-phosphate receptors; possibly functions as a sorting receptor in the delivery of vacuolar hydrolases; protein abundance increases in response to DNA replication stress,1-to-1,Anc_3.377,3,"1,2,3"
GWK60_J04037,CAGL0J04224g,1569,0.5175,215.22581386068347,YFL016C,MDJ1,NA,Co-chaperone that stimulates HSP70 protein Ssc1p ATPase activity; involved in protein folding/refolding in the mitochodrial matrix; required for proteolysis of misfolded proteins; member of the HSP40 (DnaJ) family of chaperones,1-to-1,Anc_8.061,3,"2,3,4"
GWK60_K00869,CAGL0K01023g,966,0.4575,214.63694873656644,YGR084C,MRP13,NA,Mitochondrial ribosomal protein of the small subunit,1-to-1,Anc_3.414,4,"1,2,3,4"
GWK60_G07337,CAGL0G07623g,1692,0.755,214.04019928180287,YBR286W,APE3,NA,Vacuolar aminopeptidase Y; processed to mature form by Prb1p,1-to-1,Anc_1.298,3,"1,2,3"
GWK60_F02167,CAGL0F02453g,1845,0.5,213.46209093985692,YJL201W,ECM25,NA,Non-essential protein of unknown function; promoter contains a consensus binding sequence for factor Abf1p,1-to-1,Anc_1.133,4,"1,2,3,4"
GWK60_C02409,CAGL0C02783g,1119,0.3525,212.79504939903703,YHL022C,SPO11,NA,Meiosis-specific protein that initiates meiotic recombination; initiates meiotic recombination by catalyzing the formation of double-strand breaks in DNA via a transesterification reaction; required for homologous chromosome pairing and synaptonemal complex formation,1-to-1,Anc_7.109,4,"1,2,3,4"
GWK60_K02739,CAGL0K02893g,425,0.1125,212.59859082056934,YHR001W-A,QCR10,NA,"Subunit of the ubiqunol-cytochrome c oxidoreductase complex; this complex comprises part of the mitochondrial respiratory chain; members include Cobp, Rip1p, Cyt1p, Cor1p, Qcr2p, Qcr6p, Qcr7p, Qcr8p, Qcr9p, and Qcr10p and comprises part of the mitochondrial respiratory chain",1-to-1,Anc_2.520,3,"1,2,3"
GWK60_H04367,CAGL0H04477g,4881,0.5675,211.86681155532503,YMR162C,DNF3,NA,Trans-golgi network aminophospholipid translocase (flippase); maintains membrane lipid asymmetry in post-Golgi secretory vesicles; localizes to the trans-Golgi network; likely involved in protein transport; type 4 P-type ATPase,1-to-1,Anc_2.349,4,"1,2,3,4"
GWK60_H08921,CAGL0H08954g,846,0.25,211.41362795994382,YGL136C,MRM2,NA,"Mitochondrial 2' O-ribose methyltransferase; required for methylation of U(2791) in 21S rRNA; MRM2 deletion confers thermosensitive respiration and loss of mitochondrial DNA; has similarity to Spb1p and Trm7p, and to E. coli FtsJ/RrmJ",1-to-1,Anc_6.238,3,"1,2,3"
GWK60_M01133,CAGL0M01232g,2160,0.415,211.40248985177112,YDR333C,RQC1,NA,Component of the ribosome quality control complex (RQC); RQC (Rqc1p-Rkr1p-Tae2p-Cdc48p-Npl4p-Ufd1p) is a ribosome-bound complex required for the degradation of polypeptides arising from stalled translation; required along with Rkr1p for recruitment of the Cdc48p-Npl4p-Ufd1p AAA ATPase complex to the RQC,1-to-1,Anc_5.380,3,"1,2,4"
GWK60_K12507,CAGL0K12760g,2127,0.73,211.16745358890822,YFL042C,NA,NA,"Putative protein of unknown function; not an essential gene; YFL042C has a paralog, YLR072W, that arose from the whole genome duplication",2-to-2,Anc_8.014,3,"2,3,4"
GWK60_G09471,CAGL0G09757g,4272,0.3875,210.86301540769387,YLR278C,NA,NA,Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; YLR278C is not an essential gene,1-to-1,Anc_6.075,4,"1,2,3,4"
GWK60_I02057,CAGL0I06578g,1311,0.3075,210.36600993520983,YER152C,NA,NA,Protein with 2-aminoadipate transaminase activity; shares amino acid similarity with the aminotransferases Aro8p and Aro9p; YER152C is not an essential gene,1-to-1,Anc_8.204,3,"1,3,4"
GWK60_G03905,CAGL0G04081g,1542,0.5525,210.07464336772915,YLR004C,THI73,NA,Putative plasma membrane permease; proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs,1-to-1,Anc_5.227,3,"1,2,3"
GWK60_F00297,CAGL0F00429g,579,0.3975,209.3131650004458,YJR069C,HAM1,NA,"Nucleoside triphosphate pyrophosphohydrolase; active against a wide range of substrates including ITP, dITP and XTP; mediates exclusion of noncanonical purines and pyrimadines from deoxyribonucleoside triphosphate pools; mutant is sensitive to the base analog 6-N-hydroxylaminopurine; protein abundance increases in response to DNA replication stress",1-to-1,Anc_1.520,4,"1,2,3,4"
GWK60_B00649,CAGL0B00814g,1089,0.5775,208.37339291647274,YCL034W,LSB5,NA,"Protein of unknown function; binds Las17p, which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization; may mediate disassembly of the Pan1 complex from the endocytic coat",1-to-1,Anc_1.039,4,"1,2,3,4"
GWK60_G05841,CAGL0G06028g,1614,0.575,208.1183424746385,YHR137W,ARO9,NA,"Aromatic aminotransferase II; catalyzes the first step of tryptophan, phenylalanine, and tyrosine catabolism",1-to-1,Anc_2.102,3,"2,3,4"
GWK60_G08305,CAGL0G08602g,2793,0.76,208.00662691475554,YIL119C,RPI1,NA,"Transcription factor, allelic differences between S288C and Sigma1278b; mediates fermentation stress tolerance by modulating cell wall integrity; overexpression suppresses heat shock sensitivity of wild-type RAS2 overexpression and also suppresses cell lysis defect of mpk1 mutation; allele from S288c can confer fMAPK pathway independent transcription of FLO11; S288C and Sigma1278b alleles differ in number of tandem repeats within ORF",1-to-1,Anc_2.244,3,"1,3,4"
GWK60_E02233,CAGL0E02431g,2154,0.6275,207.562914941116,YOL006C,TOP1,NA,"Topoisomerase I; nuclear enzyme that relieves torsional strain in DNA by cleaving and re-sealing the phosphodiester backbone; relaxes both positively and negatively supercoiled DNA; functions in replication, transcription, and recombination",2-to-1,Anc_6.032,4,"1,2,3,4"
GWK60_B02277,CAGL0B02431g,1575,0.31,207.02182668689613,YML120C,NDI1,NA,"NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in the respiratory chain but does not pump protons, in contrast to the higher eukaryotic multisubunit respiratory complex I; phosphorylated; involved in Mn and H2O2 induced apoptosis; upon apoptotic stress, Ndip is activated in the mitochondria by N-terminal cleavage, and the truncated protein translocates to the cytoplasm to induce apoptosis; homolog of human AMID",1-to-1,Anc_8.854,3,"1,2,3"
GWK60_K05533,CAGL0K05687g,1167,0.5525,206.75714146273847,NA,NA,NA,NA,1-to-0,Anc_1.053,3,"2,3,4"
GWK60_L00187,CAGL0I00374g,558,0.40249999999999997,206.4029718828602,YGL057C,GEP7,NA,"Protein of unknown function; null mutant exhibits a respiratory growth defect and synthetic interactions with prohibitin (phb1) and gem1; authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",1-to-1,Anc_6.108,3,"1,2,3"
GWK60_I01815,CAGL0I06358g,5946,0.785,206.23777387560264,YJL207C,LAA1,NA,AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene,1-to-1,Anc_1.127,4,"1,2,3,4"
GWK60_J08151,CAGL0J08294g,1794,0.5975,205.71514466689038,YNL275W,BOR1,NA,"Boron efflux transporter of the plasma membrane; binds HCO3-, I-, Br-, NO3- and Cl-; has similarity to the characterized boron efflux transporter A. thaliana BOR1",1-to-1,Anc_1.073,3,"2,3,4"
GWK60_D06655,CAGL0D06468g,564,0.3775,205.04473172934982,YLR306W,UBC12,NA,"Enzyme that mediates the conjugation of Rub1p; a ubiquitin-like protein, to other proteins; related to E2 ubiquitin-conjugating enzymes",1-to-1,Anc_4.049,3,"2,3,4"
GWK60_M05929,CAGL0M05973g,1233,0.46,205.00064221773252,YKR048C,NAP1,NA,Histone chaperone; involved in histone exchange by removing and replacing histone H2A-H2B dimers or histone variant dimers from assembled nucleosomes; involved in the transport of H2A and H2B histones to the nucleus; required for the regulation of microtubule dynamics during mitosis; interacts with mitotic cyclin Clb2p; controls bud morphogenesis; phosphorylated by CK2; protein abundance increases in response to DNA replication stress,1-to-1,Anc_1.235,3,"1,3,4"
GWK60_J03245,CAGL0J03432g,1869,0.5925,203.99125178142606,YNL020C,ARK1,NA,"Serine/threonine protein kinase; involved in regulation of the cortical actin cytoskeleton; involved in control of endocytosis; ARK1 has a paralog, PRK1, that arose from the whole genome duplication",2-to-2,Anc_2.284,3,"1,2,4"
GWK60_F02519,CAGL0F02805g,765,0.125,203.86035074285067,YDR410C,STE14,NA,"Farnesyl cysteine-carboxyl methyltransferase; mediates the carboxyl methylation step during C-terminal CAAX motif processing of a-factor and RAS proteins in the endoplasmic reticulum, localizes to the ER membrane",1-to-1,Anc_5.510,3,"1,2,4"
GWK60_M13475,CAGL0M13541g,1869,0.7825,203.30443720864423,YMR291W,TDA1,NA,Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene; relocalizes from nucleus to cytoplasm upon DNA replication stress,1-to-1,Anc_5.038,3,"1,2,3"
GWK60_M01727,CAGL0M01826g,1266,0.1625,203.18130578394025,YBR078W,ECM33,NA,"GPI-anchored protein of unknown function; possible role in apical bud growth; GPI-anchoring on the plasma membrane crucial to function; phosphorylated in mitochondria; similar to Sps2p; ECM33 has a paralog, PST1, that arose from the whole genome duplication",2-to-2,Anc_3.302,3,"1,2,4"
GWK60_D00209,CAGL0L00429g,3099,0.71,202.45986458928235,YMR189W,GCV2,NA,"P subunit of the mitochondrial glycine decarboxylase complex; glycine decarboxylase is required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of 5,10-methylene-THF in the cytoplasm",1-to-1,Anc_6.277,3,"1,3,4"
GWK60_F04433,CAGL0F04829g,609,0.795,202.44025415657538,YPR154W,PIN3,NA,"Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p, a homolog of human Wiskott-Aldrich Syndrome protein (WASP), via an N-terminal SH3 domain, and along with LSB1 cooperatively inhibits the nucleation of actin filaments; induces the appearance of the [PIN+] prion when overproduced; PIN3 has a paralog, LSB1, that arose from the whole genome duplication",1-to-2,Anc_3.501,3,"2,3,4"
GWK60_I03201,CAGL0I07711g,1725,0.8150000000000001,202.2548463360104,YOL091W,SPO21,NA,"Component of the meiotic outer plaque of the spindle pole body; involved in modifying the meiotic outer plaque that is required prior to prospore membrane formation; SPO21 has a paralog, YSW1, that arose from the whole genome duplication",1-to-2,Anc_3.106,3,"1,2,4"
GWK60_L11759,CAGL0L03476g,2391,0.775,202.22238097549305,YJL093C,TOK1,NA,"Outward-rectifier potassium channel of the plasma membrane; has two pore domains in tandem, each of which forms a functional channel permeable to potassium; carboxy tail functions to prevent inner gate closures; target of K1 toxin",1-to-1,Anc_1.273,4,"1,2,3,4"
GWK60_H01111,CAGL0H01331g,2145,0.5825,202.06553683969057,YDR295C,HDA2,NA,Subunit of the HDA1 histone deacetylase complex; possibly tetrameric trichostatin A-sensitive class II histone deacetylase complex contains Hda1p homodimer and an Hda2p-Hda3p heterodimer; involved in telomere maintenance; relocalizes to the cytosol in response to hypoxia,1-to-1,Anc_5.311,3,"2,3,4"
GWK60_F01507,CAGL0F01749g,1410,0.155,202.03133425313285,YLR058C,SHM2,NA,"Cytosolic serine hydroxymethyltransferase; converts serine to glycine plus 5,10 methylenetetrahydrofolate; major isoform involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis",1-to-1,Anc_8.038,3,"1,3,4"
GWK60_M00451,CAGL0M00550g,1710,0.8925000000000001,201.24702743059507,YJR130C,STR2,NA,"Cystathionine gamma-synthase, converts cysteine into cystathionine; STR2 has a paralog, YML082W, that arose from the whole genome duplication",2-to-2,Anc_4.354,3,"2,3,4"
GWK60_J04785,CAGL0J04972g,1020,0.96,201.16803045727613,NA,NA,NA,NA,1-to-0,Anc_1.330,3,"1,2,3"
GWK60_H07359,CAGL0H07381g,432,0.42,199.87175056596342,YDR482C,CWC21,NA,Protein involved in RNA splicing by the spliceosome; component of a complex containing Cef1p; interacts genetically with ISY1 and BUD13; may bind RNA; has similarity to S. pombe Cwf21p,1-to-1,Anc_8.503,3,"1,2,4"
GWK60_L00715,CAGL0I00902g,1704,0.5275,198.42291343324055,YMR136W,GAT2,NA,Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine,2-to-1,Anc_2.395,3,"2,3,4"
GWK60_G06457,CAGL0G06732g,1827,0.8225,197.48232375402412,YNL104C,LEU4,NA,"Alpha-isopropylmalate synthase (2-isopropylmalate synthase); the main isozyme responsible for the first step in the leucine biosynthesis pathway; LEU4 has a paralog, LEU9, that arose from the whole genome duplication",2-to-2,Anc_2.172,3,"1,2,4"
GWK60_F07337,CAGL0F07799g,1743,0.2525,195.70943210517615,YMR171C,EAR1,NA,Specificity factor required for Rsp5p-dependent ubiquitination; also required for sorting of specific cargo proteins at the multivesicular body; mRNA is targeted to the bud via the mRNA transport system involving She2p,1-to-1,Anc_2.336,3,"2,3,4"
GWK60_H05269,CAGL0H05357g,2313,0.7975,195.4480660295143,YPL074W,YTA6,NA,Putative ATPase of the CDC48/PAS1/SEC18 (AAA) family; localized to the cortex of mother cells but not to daughter cells; relocalizes from cytoplasm to plasma membrane foci upon DNA replication stress,1-to-1,Anc_8.542,4,"1,2,3,4"
GWK60_C00429,CAGL0C00605g,948,0.8625,195.16676163579314,YBR129C,OPY1,NA,"Protein of unknown function; overproduction blocks cell cycle arrest in the presence of mating pheromone; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",1-to-1,Anc_3.392,3,"1,2,4"
GWK60_M09251,CAGL0M09317g,1164,0.3975,195.08855709002063,YJR080C,AIM24,NA,"Protein of unknown function; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss",1-to-1,Anc_7.446,3,"1,2,4"
GWK60_K02321,CAGL0K02475g,453,0.2975,194.9169094107083,YPR017C,DSS4,NA,"Guanine nucleotide dissociation stimulator for Sec4p; functions in the post-Golgi secretory pathway; binds zinc, found both on membranes and in the cytosol",1-to-1,Anc_8.119,4,"1,2,3,4"
GWK60_H06127,CAGL0H06215g,3288,0.875,194.12750625715677,NA,NA,NA,NA,2-to-1,Anc_7.081,4,"1,2,3,4"
GWK60_I04433,CAGL0I08943g,1809,0.4275,193.67367331802856,YFR023W,PES4,NA,"Poly(A) binding protein, suppressor of DNA polymerase epsilon mutation; PES4 has a paralog, MIP6, that arose from the whole genome duplication",1-to-2,Anc_1.357,3,"2,3,4"
GWK60_F05577,CAGL0F05973g,1602,0.555,193.64285947108812,YMR036C,MIH1,NA,Protein tyrosine phosphatase involved in cell cycle control; regulates the phosphorylation state of Cdc28p; homolog of S. pombe cdc25,1-to-1,Anc_2.596,3,"1,2,3"
GWK60_H08393,CAGL0H08437g,4233,0.905,192.59498612003281,YBR097W,VPS15,NA,"Serine/threonine protein kinase involved in vacuolar protein sorting; functions as a membrane-associated complex with Vps34p; active form recruits Vps34p to the Golgi membrane; interacts with the GDP-bound form of Gpa1p; myristoylated; a fraction is localized, with Vps34p, to nuclear pores at nucleus-vacuole junctions and may facilitate transcription elongation for genes positioned at the nuclear periphery",1-to-1,Anc_3.339,3,"2,3,4"
GWK60_C01221,CAGL0C01617g,717,0.8225,192.28257516240953,NA,NA,NA,NA,1-to-0,NA,3,"1,2,3"
GWK60_K10043,CAGL0K10252g,3804,0.7325,191.52406176721706,YOR124C,UBP2,NA,Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity,1-to-1,Anc_5.443,4,"1,2,3,4"
GWK60_J02145,CAGL0J02310g,462,0.045,191.28537070085417,YIL016W,SNL1,NA,Ribosome-associated protein; proposed to act in protein synthesis and nuclear pore complex biogenesis and maintenance as well as protein folding; has similarity to the mammalian BAG-1 protein,1-to-1,Anc_7.183,4,"1,2,3,4"
GWK60_I02145,CAGL0I06666g,1347,0.625,190.02344158170033,YER149C,PEA2,NA,"Coiled-coil polarisome protein; required for polarized morphogenesis, cell fusion, and low affinity Ca2+ influx; forms polarisome complex with Bni1p, Bud6p, and Spa2p; localizes to sites of polarized growth",1-to-1,Anc_8.198,3,"1,2,4"
